,temp-air,ghi,dni,dhi,wind_speed
2021-03-08 21:00:00,21.15,0.0,0.0,0.0,2.21
2021-03-08 22:00:00,20.73,0.0,-0.0,0.0,1.72
2021-03-08 23:00:00,19.81,0.0,-0.0,0.0,1.66
2021-03-09 00:00:00,18.62,0.0,-0.0,0.0,1.24
2021-03-09 01:00:00,18.53,0.0,-0.0,0.0,2.34
2021-03-09 02:00:00,18.25,0.0,0.0,0.0,3.38
2021-03-09 03:00:00,18.7,236.0,586.69,76.0,2.76
2021-03-09 04:00:00,20.65,455.0,629.65,148.0,2.62
2021-03-09 05:00:00,23.1,631.0,602.56,229.0,2.28
2021-03-09 06:00:00,25.82,839.0,822.03,182.0,2.9
2021-03-09 07:00:00,26.7,939.0,866.48,181.0,3.1
2021-03-09 08:00:00,28.25,951.0,855.16,191.0,3.31
2021-03-09 09:00:00,29.29,816.0,619.03,296.0,3.38
2021-03-09 10:00:00,29.4,234.0,0.0,234.0,3.86
2021-03-09 11:00:00,26.28,180.0,0.0,180.0,5.1
2021-03-09 12:00:00,25.8,251.0,210.14,173.0,4.28
2021-03-09 13:00:00,24.79,61.0,55.98,53.0,3.66
2021-03-09 14:00:00,23.14,0.0,-0.0,0.0,2.97
2021-03-09 15:00:00,21.97,0.0,-0.0,0.0,2.28
2021-03-09 16:00:00,21.23,0.0,-0.0,0.0,1.52
2021-03-09 17:00:00,20.63,0.0,-0.0,0.0,1.45
2021-03-09 18:00:00,20.02,0.0,-0.0,0.0,1.72
2021-03-09 19:00:00,19.57,0.0,-0.0,0.0,1.1
2021-03-09 20:00:00,19.33,0.0,0.0,0.0,1.03
2021-03-09 21:00:00,19.67,0.0,0.0,0.0,0.83
2021-03-09 22:00:00,19.72,0.0,-0.0,0.0,0.69
2021-03-09 23:00:00,19.39,0.0,-0.0,0.0,0.62
2021-03-10 00:00:00,19.08,0.0,-0.0,0.0,0.48
2021-03-10 01:00:00,18.81,0.0,-0.0,0.0,0.34
2021-03-10 02:00:00,18.21,1.0,24.46,0.0,0.9
2021-03-10 03:00:00,20.0,223.0,455.8,97.0,0.83
2021-03-10 04:00:00,22.36,467.0,669.68,138.0,1.38
2021-03-10 05:00:00,23.88,677.0,752.85,172.0,1.86
2021-03-10 06:00:00,25.07,782.0,634.1,273.0,2.28
2021-03-10 07:00:00,26.36,734.0,353.05,424.0,2.14
2021-03-10 08:00:00,26.71,944.0,823.12,210.0,1.93
2021-03-10 09:00:00,26.89,893.0,837.74,187.0,1.93
2021-03-10 10:00:00,26.98,760.0,796.49,175.0,2.14
2021-03-10 11:00:00,26.66,563.0,706.97,157.0,2.69
2021-03-10 12:00:00,26.18,332.0,576.27,117.0,3.24
2021-03-10 13:00:00,25.34,102.0,366.52,49.0,2.97
2021-03-10 14:00:00,24.1,0.0,-0.0,0.0,2.55
2021-03-10 15:00:00,23.17,0.0,-0.0,0.0,2.48
2021-03-10 16:00:00,22.54,0.0,-0.0,0.0,2.34
2021-03-10 17:00:00,22.04,0.0,-0.0,0.0,2.14
2021-03-10 18:00:00,21.51,0.0,-0.0,0.0,2.21
2021-03-10 19:00:00,21.36,0.0,-0.0,0.0,2.55
2021-03-10 20:00:00,21.11,0.0,0.0,0.0,2.55
2021-03-10 21:00:00,20.6,0.0,0.0,0.0,2.41
2021-03-10 22:00:00,20.05,0.0,-0.0,0.0,2.21
2021-03-10 23:00:00,19.38,0.0,-0.0,0.0,2.0
2021-03-11 00:00:00,18.56,0.0,-0.0,0.0,1.66
2021-03-11 01:00:00,18.46,0.0,-0.0,0.0,1.38
2021-03-11 02:00:00,18.71,13.0,44.87,11.0,1.24
2021-03-11 03:00:00,21.2,227.0,460.43,98.0,1.24
2021-03-11 04:00:00,24.11,479.0,709.09,128.0,1.79
2021-03-11 05:00:00,25.94,692.0,797.74,154.0,2.07
2021-03-11 06:00:00,27.33,842.0,807.52,191.0,2.21
2021-03-11 07:00:00,28.74,930.0,819.24,208.0,2.41
2021-03-11 08:00:00,29.55,968.0,888.57,173.0,2.83
2021-03-11 09:00:00,29.95,901.0,855.19,178.0,3.1
2021-03-11 10:00:00,29.94,770.0,827.84,160.0,3.24
2021-03-11 11:00:00,29.53,575.0,747.76,144.0,3.31
2021-03-11 12:00:00,28.63,342.0,621.41,109.0,3.45
2021-03-11 13:00:00,27.22,104.0,376.0,49.0,3.38
2021-03-11 14:00:00,25.02,0.0,-0.0,0.0,3.66
2021-03-11 15:00:00,23.75,0.0,-0.0,0.0,3.86
2021-03-11 16:00:00,23.09,0.0,-0.0,0.0,3.86
2021-03-11 17:00:00,22.7,0.0,-0.0,0.0,3.59
2021-03-11 18:00:00,22.34,0.0,-0.0,0.0,3.24
2021-03-11 19:00:00,22.07,0.0,-0.0,0.0,3.03
2021-03-11 20:00:00,21.69,0.0,0.0,0.0,2.9
2021-03-11 21:00:00,21.31,0.0,0.0,0.0,2.76
2021-03-11 22:00:00,20.95,0.0,-0.0,0.0,2.62
2021-03-11 23:00:00,20.58,0.0,-0.0,0.0,2.41
2021-03-12 00:00:00,20.12,0.0,-0.0,0.0,2.21
2021-03-12 01:00:00,19.58,0.0,-0.0,0.0,1.93
2021-03-12 02:00:00,19.2,19.0,124.27,13.0,1.52
2021-03-12 03:00:00,22.1,237.0,510.69,92.0,1.31
2021-03-12 04:00:00,24.8,483.0,711.82,128.0,1.86
2021-03-12 05:00:00,27.05,693.0,783.16,162.0,2.07
2021-03-12 06:00:00,28.9,855.0,839.92,175.0,2.21
2021-03-12 07:00:00,30.09,944.0,851.32,191.0,2.41
2021-03-12 08:00:00,30.8,956.0,840.0,202.0,2.76
2021-03-12 09:00:00,31.06,909.0,871.4,170.0,3.03
2021-03-12 10:00:00,31.11,769.0,813.04,168.0,3.45
2021-03-12 11:00:00,30.67,564.0,694.95,162.0,3.86
2021-03-12 12:00:00,29.77,338.0,589.2,116.0,4.28
2021-03-12 13:00:00,28.01,101.0,324.49,53.0,4.21
2021-03-12 14:00:00,25.73,0.0,-0.0,0.0,4.21
2021-03-12 15:00:00,24.37,0.0,-0.0,0.0,4.21
2021-03-12 16:00:00,23.46,0.0,-0.0,0.0,4.0
2021-03-12 17:00:00,22.75,0.0,-0.0,0.0,3.59
2021-03-12 18:00:00,22.16,0.0,-0.0,0.0,3.17
2021-03-12 19:00:00,21.64,0.0,-0.0,0.0,3.03
2021-03-12 20:00:00,21.21,0.0,0.0,0.0,3.03
2021-03-12 21:00:00,20.85,0.0,0.0,0.0,2.83
2021-03-12 22:00:00,20.5,0.0,-0.0,0.0,2.48
2021-03-12 23:00:00,20.02,0.0,-0.0,0.0,2.14
2021-03-13 00:00:00,19.52,0.0,-0.0,0.0,1.86
2021-03-13 01:00:00,19.09,0.0,-0.0,0.0,1.59
2021-03-13 02:00:00,19.97,22.0,134.55,15.0,1.1
2021-03-13 03:00:00,22.03,252.0,601.31,79.0,0.83
2021-03-13 04:00:00,24.54,477.0,662.76,144.0,1.86
2021-03-13 05:00:00,26.48,689.0,755.55,174.0,2.34
2021-03-13 06:00:00,28.16,716.0,442.8,356.0,2.69
2021-03-13 07:00:00,29.71,853.0,590.31,329.0,2.97
2021-03-13 08:00:00,30.5,964.0,857.29,192.0,3.45
2021-03-13 09:00:00,30.71,902.0,839.35,188.0,4.14
2021-03-13 10:00:00,30.61,541.0,219.83,378.0,4.83
2021-03-13 11:00:00,29.92,384.0,161.94,290.0,5.31
2021-03-13 12:00:00,28.84,315.0,454.34,143.0,5.52
2021-03-13 13:00:00,27.05,103.0,334.35,53.0,4.76
2021-03-13 14:00:00,25.13,0.0,-0.0,0.0,4.41
2021-03-13 15:00:00,24.04,0.0,-0.0,0.0,4.07
2021-03-13 16:00:00,23.27,0.0,-0.0,0.0,3.59
2021-03-13 17:00:00,22.63,0.0,-0.0,0.0,3.31
2021-03-13 18:00:00,22.09,0.0,-0.0,0.0,3.1
2021-03-13 19:00:00,21.94,0.0,-0.0,0.0,3.03
2021-03-13 20:00:00,21.59,0.0,0.0,0.0,2.76
2021-03-13 21:00:00,21.25,0.0,-0.0,0.0,2.55
2021-03-13 22:00:00,20.99,0.0,-0.0,0.0,2.41
2021-03-13 23:00:00,20.75,0.0,-0.0,0.0,2.34
2021-03-14 00:00:00,20.51,0.0,-0.0,0.0,2.34
2021-03-14 01:00:00,20.29,0.0,-0.0,0.0,2.41
2021-03-14 02:00:00,20.26,22.0,89.62,17.0,2.34
2021-03-14 03:00:00,22.24,230.0,418.54,108.0,2.55
2021-03-14 04:00:00,24.85,467.0,602.57,162.0,3.45
2021-03-14 05:00:00,26.95,646.0,595.44,238.0,3.59
2021-03-14 06:00:00,28.61,844.0,780.26,207.0,3.72
2021-03-14 07:00:00,29.59,930.0,789.17,227.0,4.21
2021-03-14 08:00:00,30.07,956.0,825.81,210.0,4.62
2021-03-14 09:00:00,30.1,889.0,793.48,212.0,5.1
2021-03-14 10:00:00,29.69,761.0,767.74,190.0,5.38
2021-03-14 11:00:00,28.94,562.0,669.57,172.0,5.45
2021-03-14 12:00:00,27.9,330.0,525.86,130.0,5.31
2021-03-14 13:00:00,26.22,104.0,337.45,53.0,4.48
2021-03-14 14:00:00,24.57,0.0,-0.0,0.0,3.86
2021-03-14 15:00:00,23.46,0.0,-0.0,0.0,3.52
2021-03-14 16:00:00,22.63,0.0,-0.0,0.0,3.38
2021-03-14 17:00:00,21.94,0.0,-0.0,0.0,3.17
2021-03-14 18:00:00,21.36,0.0,-0.0,0.0,2.97
2021-03-14 19:00:00,20.94,0.0,-0.0,0.0,2.9
2021-03-14 20:00:00,20.5,0.0,0.0,0.0,2.97
2021-03-14 21:00:00,20.3,0.0,-0.0,0.0,2.9
2021-03-14 22:00:00,20.05,0.0,-0.0,0.0,2.83
2021-03-14 23:00:00,19.85,0.0,-0.0,0.0,2.69
2021-03-15 00:00:00,19.69,0.0,-0.0,0.0,2.55
2021-03-15 01:00:00,19.52,0.0,-0.0,0.0,2.48
2021-03-15 02:00:00,19.52,25.0,117.48,18.0,2.28
2021-03-15 03:00:00,21.59,240.0,463.96,103.0,2.14
2021-03-15 04:00:00,24.35,485.0,666.81,145.0,2.83
2021-03-15 05:00:00,26.55,693.0,743.35,181.0,2.83
2021-03-15 06:00:00,28.54,862.0,827.07,184.0,2.9
2021-03-15 07:00:00,29.77,955.0,853.56,192.0,3.24
2021-03-15 08:00:00,30.59,970.0,858.57,192.0,3.52
2021-03-15 09:00:00,30.9,917.0,872.97,170.0,3.93
2021-03-15 10:00:00,30.89,767.0,784.24,182.0,4.21
2021-03-15 11:00:00,30.41,570.0,696.44,163.0,4.48
2021-03-15 12:00:00,29.51,343.0,591.55,117.0,4.69
2021-03-15 13:00:00,27.86,96.0,242.31,59.0,4.14
2021-03-15 14:00:00,25.62,0.0,-0.0,0.0,3.79
2021-03-15 15:00:00,24.24,0.0,-0.0,0.0,3.66
2021-03-15 16:00:00,23.22,0.0,-0.0,0.0,3.52
2021-03-15 17:00:00,22.42,0.0,-0.0,0.0,3.31
2021-03-15 18:00:00,21.72,0.0,-0.0,0.0,3.1
2021-03-15 19:00:00,21.41,0.0,-0.0,0.0,2.97
2021-03-15 20:00:00,20.98,0.0,0.0,0.0,2.83
2021-03-15 21:00:00,20.58,0.0,-0.0,0.0,2.69
2021-03-15 22:00:00,20.19,0.0,-0.0,0.0,2.55
2021-03-15 23:00:00,19.71,0.0,-0.0,0.0,2.48
2021-03-16 00:00:00,19.42,0.0,-0.0,0.0,2.34
2021-03-16 01:00:00,19.09,0.0,-0.0,0.0,2.28
2021-03-16 02:00:00,18.91,28.0,126.2,20.0,2.07
2021-03-16 03:00:00,21.67,250.0,504.88,99.0,2.14
2021-03-16 04:00:00,24.71,497.0,706.77,134.0,2.48
2021-03-16 05:00:00,27.28,712.0,803.09,156.0,2.62
2021-03-16 06:00:00,29.3,870.0,843.17,176.0,2.76
2021-03-16 07:00:00,30.54,963.0,870.72,182.0,2.9
2021-03-16 08:00:00,31.33,984.0,891.17,174.0,2.69
2021-03-16 09:00:00,31.71,915.0,857.66,179.0,2.76
2021-03-16 10:00:00,31.69,778.0,814.05,169.0,3.03
2021-03-16 11:00:00,31.23,579.0,724.89,154.0,3.52
2021-03-16 12:00:00,30.39,339.0,560.28,124.0,4.07
2021-03-16 13:00:00,28.64,107.0,343.63,54.0,4.07
2021-03-16 14:00:00,26.23,0.0,-0.0,0.0,4.0
2021-03-16 15:00:00,24.72,0.0,-0.0,0.0,3.93
2021-03-16 16:00:00,23.61,0.0,-0.0,0.0,3.72
2021-03-16 17:00:00,22.8,0.0,-0.0,0.0,3.52
2021-03-16 18:00:00,22.22,0.0,-0.0,0.0,3.38
2021-03-16 19:00:00,22.08,0.0,-0.0,0.0,3.31
2021-03-16 20:00:00,21.77,0.0,0.0,0.0,3.1
2021-03-16 21:00:00,21.48,0.0,-0.0,0.0,2.9
2021-03-16 22:00:00,21.22,0.0,-0.0,0.0,2.83
2021-03-16 23:00:00,20.97,0.0,-0.0,0.0,2.97
2021-03-17 00:00:00,20.68,0.0,-0.0,0.0,2.9
2021-03-17 01:00:00,20.3,0.0,-0.0,0.0,2.69
2021-03-17 02:00:00,19.94,32.0,148.76,22.0,2.48
2021-03-17 03:00:00,22.86,255.0,518.34,98.0,2.21
2021-03-17 04:00:00,26.22,501.0,709.44,134.0,3.1
2021-03-17 05:00:00,28.99,709.0,774.58,170.0,3.66
2021-03-17 06:00:00,31.29,879.0,860.37,168.0,3.86
2021-03-17 07:00:00,32.4,966.0,871.13,182.0,3.03
2021-03-17 08:00:00,33.14,976.0,858.9,193.0,2.34
2021-03-17 09:00:00,33.59,922.0,873.86,170.0,2.07
2021-03-17 10:00:00,33.73,772.0,785.1,183.0,2.14
2021-03-17 11:00:00,33.5,574.0,697.11,164.0,2.41
2021-03-17 12:00:00,32.8,343.0,573.46,122.0,2.62
2021-03-17 13:00:00,31.18,105.0,301.77,58.0,2.62
2021-03-17 14:00:00,28.86,0.0,-0.0,0.0,2.97
2021-03-17 15:00:00,27.24,0.0,-0.0,0.0,2.9
2021-03-17 16:00:00,25.9,0.0,-0.0,0.0,2.55
2021-03-17 17:00:00,24.55,0.0,-0.0,0.0,2.55
2021-03-17 18:00:00,23.16,0.0,-0.0,0.0,2.48
2021-03-17 19:00:00,22.71,0.0,-0.0,0.0,2.28
2021-03-17 20:00:00,21.95,0.0,0.0,0.0,2.34
2021-03-17 21:00:00,21.43,0.0,-0.0,0.0,2.55
2021-03-17 22:00:00,21.17,0.0,-0.0,0.0,2.76
2021-03-17 23:00:00,20.94,0.0,-0.0,0.0,2.83
2021-03-18 00:00:00,20.64,0.0,-0.0,0.0,2.76
2021-03-18 01:00:00,20.26,0.0,-0.0,0.0,2.55
2021-03-18 02:00:00,20.0,35.0,182.93,22.0,2.34
2021-03-18 03:00:00,23.49,260.0,531.47,97.0,2.14
2021-03-18 04:00:00,27.4,505.0,710.17,135.0,2.97
2021-03-18 05:00:00,30.49,709.0,762.11,176.0,3.59
2021-03-18 06:00:00,32.94,882.0,860.6,168.0,4.0
2021-03-18 07:00:00,34.11,970.0,871.58,183.0,3.17
2021-03-18 08:00:00,35.09,990.0,892.48,174.0,2.41
2021-03-18 09:00:00,35.61,925.0,874.94,170.0,1.59
2021-03-18 10:00:00,35.82,783.0,816.18,169.0,0.69
2021-03-18 11:00:00,35.6,586.0,739.04,150.0,0.21
2021-03-18 12:00:00,35.04,344.0,573.65,122.0,0.83
2021-03-18 13:00:00,33.75,106.0,305.27,58.0,1.38
2021-03-18 14:00:00,31.1,0.0,-0.0,0.0,2.21
2021-03-18 15:00:00,28.46,0.0,-0.0,0.0,3.17
2021-03-18 16:00:00,26.71,0.0,-0.0,0.0,3.66
2021-03-18 17:00:00,25.39,0.0,-0.0,0.0,3.52
2021-03-18 18:00:00,24.49,0.0,-0.0,0.0,3.31
2021-03-18 19:00:00,23.92,0.0,-0.0,0.0,2.97
2021-03-18 20:00:00,23.41,0.0,0.0,0.0,2.76
2021-03-18 21:00:00,22.95,0.0,-0.0,0.0,2.62
2021-03-18 22:00:00,22.52,0.0,-0.0,0.0,2.48
2021-03-18 23:00:00,22.19,0.0,-0.0,0.0,2.55
2021-03-19 00:00:00,21.96,0.0,-0.0,0.0,2.76
2021-03-19 01:00:00,21.74,0.0,-0.0,0.0,2.69
2021-03-19 02:00:00,21.53,39.0,200.22,24.0,2.21
2021-03-19 03:00:00,24.56,264.0,534.61,98.0,1.86
2021-03-19 04:00:00,27.77,512.0,726.15,131.0,2.55
2021-03-19 05:00:00,30.45,724.0,806.71,157.0,2.83
2021-03-19 06:00:00,32.64,886.0,862.07,168.0,2.83
2021-03-19 07:00:00,33.82,978.0,888.62,173.0,1.93
2021-03-19 08:00:00,34.79,992.0,893.2,173.0,1.17
2021-03-19 09:00:00,35.29,932.0,891.1,161.0,1.24
2021-03-19 10:00:00,35.53,785.0,815.32,170.0,2.0
2021-03-19 11:00:00,35.25,587.0,740.2,149.0,2.97
2021-03-19 12:00:00,34.11,352.0,607.34,116.0,4.07
2021-03-19 13:00:00,31.74,113.0,365.47,55.0,4.34
2021-03-19 14:00:00,28.68,0.0,-0.0,0.0,4.21
2021-03-19 15:00:00,26.73,0.0,-0.0,0.0,4.0
2021-03-19 16:00:00,25.42,0.0,-0.0,0.0,3.79
2021-03-19 17:00:00,24.54,0.0,-0.0,0.0,3.52
2021-03-19 18:00:00,23.86,0.0,-0.0,0.0,3.38
2021-03-19 19:00:00,23.17,0.0,-0.0,0.0,3.59
2021-03-19 20:00:00,22.73,0.0,0.0,0.0,3.52
2021-03-19 21:00:00,22.35,0.0,-0.0,0.0,3.38
2021-03-19 22:00:00,21.99,0.0,-0.0,0.0,3.03
2021-03-19 23:00:00,21.62,0.0,-0.0,0.0,2.83
2021-03-20 00:00:00,21.3,0.0,-0.0,0.0,2.69
2021-03-20 01:00:00,20.94,0.0,-0.0,0.0,2.48
2021-03-20 02:00:00,20.8,38.0,152.31,26.0,2.14
2021-03-20 03:00:00,22.96,270.0,550.41,97.0,2.21
2021-03-20 04:00:00,25.86,516.0,728.68,131.0,2.28
2021-03-20 05:00:00,28.39,728.0,808.42,157.0,2.28
2021-03-20 06:00:00,30.57,889.0,862.36,168.0,2.34
2021-03-20 07:00:00,31.8,987.0,905.6,164.0,3.72
2021-03-20 08:00:00,32.53,995.0,892.87,174.0,4.48
2021-03-20 09:00:00,32.58,925.0,858.81,180.0,5.1
2021-03-20 10:00:00,32.04,787.0,815.84,170.0,5.45
2021-03-20 11:00:00,31.09,589.0,739.73,150.0,5.52
2021-03-20 12:00:00,29.65,353.0,607.49,116.0,5.24
2021-03-20 13:00:00,27.69,109.0,318.47,58.0,4.48
2021-03-20 14:00:00,25.66,0.0,-0.0,0.0,3.93
2021-03-20 15:00:00,24.48,0.0,-0.0,0.0,3.72
2021-03-20 16:00:00,23.67,0.0,-0.0,0.0,3.38
2021-03-20 17:00:00,23.09,0.0,-0.0,0.0,3.17
2021-03-20 18:00:00,22.65,0.0,-0.0,0.0,2.97
2021-03-20 19:00:00,22.21,0.0,-0.0,0.0,2.83
2021-03-20 20:00:00,21.84,0.0,0.0,0.0,2.62
2021-03-20 21:00:00,21.56,0.0,-0.0,0.0,2.48
2021-03-20 22:00:00,21.34,0.0,-0.0,0.0,2.34
2021-03-20 23:00:00,21.13,0.0,-0.0,0.0,2.34
2021-03-21 00:00:00,20.92,0.0,-0.0,0.0,2.14
2021-03-21 01:00:00,20.65,0.0,-0.0,0.0,1.86
2021-03-21 02:00:00,20.46,42.0,169.37,28.0,1.52
2021-03-21 03:00:00,22.91,262.0,474.67,111.0,1.66
2021-03-21 04:00:00,25.31,509.0,676.68,149.0,2.14
2021-03-21 05:00:00,27.82,720.0,765.06,177.0,2.62
2021-03-21 06:00:00,30.02,878.0,816.22,193.0,3.03
2021-03-21 07:00:00,31.28,979.0,873.15,183.0,3.03
2021-03-21 08:00:00,32.38,992.0,877.41,183.0,3.03
2021-03-21 09:00:00,33.02,927.0,858.92,180.0,3.03
2021-03-21 10:00:00,33.13,784.0,801.9,176.0,3.24
2021-03-21 11:00:00,32.72,584.0,712.43,160.0,3.38
2021-03-21 12:00:00,31.69,349.0,574.5,124.0,3.52
2021-03-21 13:00:00,29.67,110.0,315.67,59.0,3.52
2021-03-21 14:00:00,27.02,0.0,-0.0,0.0,3.66
2021-03-21 15:00:00,25.44,0.0,-0.0,0.0,3.52
2021-03-21 16:00:00,24.48,0.0,-0.0,0.0,3.45
2021-03-21 17:00:00,23.85,0.0,-0.0,0.0,3.31
2021-03-21 18:00:00,23.38,0.0,-0.0,0.0,3.24
2021-03-21 19:00:00,23.09,0.0,-0.0,0.0,3.03
2021-03-21 20:00:00,22.72,0.0,0.0,0.0,2.9
2021-03-21 21:00:00,22.38,0.0,-0.0,0.0,2.69
2021-03-21 22:00:00,22.03,0.0,-0.0,0.0,2.55
2021-03-21 23:00:00,21.74,0.0,-0.0,0.0,2.48
2021-03-22 00:00:00,21.48,0.0,-0.0,0.0,2.34
2021-03-22 01:00:00,21.2,0.0,-0.0,0.0,2.14
2021-03-22 02:00:00,20.92,46.0,196.45,29.0,1.72
2021-03-22 03:00:00,23.94,267.0,484.61,111.0,1.72
2021-03-22 04:00:00,26.55,513.0,677.7,150.0,2.07
2021-03-22 05:00:00,28.89,732.0,795.06,165.0,2.14
2021-03-22 06:00:00,31.07,896.0,864.24,168.0,2.14
2021-03-22 07:00:00,32.41,993.0,907.65,163.0,2.0
2021-03-22 08:00:00,33.54,1000.0,894.53,173.0,2.21
2021-03-22 09:00:00,34.23,939.0,892.35,161.0,2.9
2021-03-22 10:00:00,34.25,795.0,832.81,162.0,4.0
2021-03-22 11:00:00,33.43,586.0,713.81,160.0,4.83
2021-03-22 12:00:00,31.88,350.0,577.42,123.0,5.03
2021-03-22 13:00:00,29.59,112.0,325.23,59.0,4.28
2021-03-22 14:00:00,27.1,0.0,-0.0,0.0,4.14
2021-03-22 15:00:00,25.73,0.0,-0.0,0.0,4.0
2021-03-22 16:00:00,24.86,0.0,-0.0,0.0,3.59
2021-03-22 17:00:00,24.12,0.0,-0.0,0.0,3.31
2021-03-22 18:00:00,23.52,0.0,-0.0,0.0,3.03
2021-03-22 19:00:00,22.99,0.0,-0.0,0.0,2.97
2021-03-22 20:00:00,22.59,0.0,0.0,0.0,2.97
2021-03-22 21:00:00,22.24,0.0,-0.0,0.0,2.9
2021-03-22 22:00:00,22.03,0.0,-0.0,0.0,2.83
2021-03-22 23:00:00,21.99,0.0,-0.0,0.0,2.76
2021-03-23 00:00:00,22.09,0.0,-0.0,0.0,2.55
2021-03-23 01:00:00,22.0,0.0,-0.0,0.0,2.14
2021-03-23 02:00:00,22.29,45.0,154.84,31.0,1.72
2021-03-23 03:00:00,23.69,277.0,528.1,105.0,2.0
2021-03-23 04:00:00,25.86,517.0,680.58,150.0,1.72
2021-03-23 05:00:00,28.41,735.0,796.9,164.0,1.79
2021-03-23 06:00:00,30.75,904.0,881.2,159.0,2.0
2021-03-23 07:00:00,32.14,1001.0,924.55,153.0,2.76
2021-03-23 08:00:00,33.24,1019.0,945.05,143.0,3.17
2021-03-23 09:00:00,33.82,956.0,942.82,132.0,3.66
2021-03-23 10:00:00,33.73,801.0,849.17,154.0,4.41
2021-03-23 11:00:00,32.7,600.0,770.38,139.0,5.31
2021-03-23 12:00:00,30.66,360.0,623.44,114.0,5.72
2021-03-23 13:00:00,28.24,119.0,389.43,55.0,5.03
2021-03-23 14:00:00,26.15,0.0,-0.0,0.0,4.41
2021-03-23 15:00:00,24.96,0.0,-0.0,0.0,4.07
2021-03-23 16:00:00,24.09,0.0,-0.0,0.0,3.86
2021-03-23 17:00:00,23.38,0.0,-0.0,0.0,3.72
2021-03-23 18:00:00,22.84,0.0,-0.0,0.0,3.45
2021-03-23 19:00:00,22.46,0.0,-0.0,0.0,3.38
2021-03-23 20:00:00,22.09,0.0,0.0,0.0,3.1
2021-03-23 21:00:00,21.83,0.0,-0.0,0.0,2.9
2021-03-23 22:00:00,21.61,0.0,-0.0,0.0,2.83
2021-03-23 23:00:00,21.43,0.0,-0.0,0.0,2.69
2021-03-24 00:00:00,21.25,0.0,-0.0,0.0,2.55
2021-03-24 01:00:00,21.07,0.0,-0.0,0.0,2.41
2021-03-24 02:00:00,21.13,53.0,233.31,31.0,2.14
2021-03-24 03:00:00,23.01,282.0,540.27,104.0,2.97
2021-03-24 04:00:00,25.46,529.0,722.14,137.0,2.97
2021-03-24 05:00:00,27.73,747.0,827.94,151.0,2.97
2021-03-24 06:00:00,29.65,908.0,881.58,160.0,2.9
2021-03-24 07:00:00,31.09,999.0,907.69,164.0,3.24
2021-03-24 08:00:00,32.07,1011.0,911.42,164.0,3.45
2021-03-24 09:00:00,32.57,943.0,892.65,161.0,3.72
2021-03-24 10:00:00,32.58,803.0,848.49,155.0,4.14
2021-03-24 11:00:00,32.04,602.0,770.03,140.0,4.41
2021-03-24 12:00:00,30.87,361.0,623.72,114.0,4.76
2021-03-24 13:00:00,28.84,115.0,337.95,59.0,4.34
2021-03-24 14:00:00,26.44,0.0,-0.0,0.0,4.21
2021-03-24 15:00:00,24.97,0.0,-0.0,0.0,4.14
2021-03-24 16:00:00,24.02,0.0,-0.0,0.0,4.0
2021-03-24 17:00:00,23.3,0.0,-0.0,0.0,3.72
2021-03-24 18:00:00,22.73,0.0,-0.0,0.0,3.52
2021-03-24 19:00:00,22.43,0.0,-0.0,0.0,3.52
2021-03-24 20:00:00,22.07,0.0,0.0,0.0,3.45
2021-03-24 21:00:00,21.79,0.0,-0.0,0.0,3.17
2021-03-24 22:00:00,21.56,0.0,-0.0,0.0,2.9
2021-03-24 23:00:00,21.34,0.0,-0.0,0.0,2.62
2021-03-25 00:00:00,21.09,0.0,-0.0,0.0,2.28
2021-03-25 01:00:00,20.8,0.0,-0.0,0.0,2.0
2021-03-25 02:00:00,20.48,57.0,254.66,32.0,1.52
2021-03-25 03:00:00,23.13,286.0,543.18,105.0,1.72
2021-03-25 04:00:00,25.3,480.0,503.3,205.0,2.0
2021-03-25 05:00:00,27.57,747.0,814.48,158.0,2.21
2021-03-25 06:00:00,29.63,911.0,882.0,160.0,2.69
2021-03-25 07:00:00,30.96,996.0,892.06,173.0,3.24
2021-03-25 08:00:00,31.92,1019.0,928.46,154.0,3.93
2021-03-25 09:00:00,32.26,945.0,892.88,161.0,4.48
2021-03-25 10:00:00,32.0,804.0,849.17,154.0,5.03
2021-03-25 11:00:00,31.21,604.0,771.39,140.0,5.52
2021-03-25 12:00:00,29.7,362.0,624.05,114.0,5.86
2021-03-25 13:00:00,27.53,116.0,335.23,60.0,5.17
2021-03-25 14:00:00,25.38,0.0,-0.0,0.0,4.69
2021-03-25 15:00:00,24.12,0.0,-0.0,0.0,4.48
2021-03-25 16:00:00,23.28,0.0,-0.0,0.0,4.21
2021-03-25 17:00:00,22.6,0.0,-0.0,0.0,3.86
2021-03-25 18:00:00,22.02,0.0,-0.0,0.0,3.59
2021-03-25 19:00:00,21.68,0.0,-0.0,0.0,3.38
2021-03-25 20:00:00,21.25,0.0,0.0,0.0,3.03
2021-03-25 21:00:00,20.8,0.0,-0.0,0.0,2.9
2021-03-25 22:00:00,20.38,0.0,-0.0,0.0,2.83
2021-03-25 23:00:00,20.17,0.0,-0.0,0.0,2.76
2021-03-26 00:00:00,20.03,0.0,-0.0,0.0,2.76
2021-03-26 01:00:00,19.95,0.0,-0.0,0.0,2.55
2021-03-26 02:00:00,19.96,61.0,274.4,33.0,2.0
2021-03-26 03:00:00,22.78,285.0,516.38,111.0,2.07
2021-03-26 04:00:00,25.35,525.0,672.81,155.0,2.76
2021-03-26 05:00:00,27.58,738.0,769.52,179.0,2.97
